Country or Area,Year,City,Value
El Salvador,2007,Sonsonate,49129
El Salvador,2007,Sonsonate,71541
El Salvador,2007,Soyapango,241403
El Salvador,2005,Ahuachapan,121123
El Salvador,2005,Apopa,205488
El Salvador,2005,Ciudad Delgado,170014
El Salvador,2005,Cuscatancingo,111011
El Salvador,2005,Ilopango,152465
El Salvador,2005,Mejicanos,207153
El Salvador,2005,Santa Tecla,186635
El Salvador,2005,San Martin,134152
El Salvador,2005,San Miguel,274231
El Salvador,2005,SAN SALVADOR,507665
El Salvador,2005,Santa Ana,270339
El Salvador,2005,Sonsonate,108118
El Salvador,2005,Soyapango,294604
El Salvador,2003,Ahuachapan,115521
El Salvador,2003,Apopa,192728
El Salvador,2003,Ciudad Delgado,164069
El Salvador,2003,Cuscatancingo,104640
El Salvador,2003,Ilopango,144985
El Salvador,2003,Mejicanos,200917
El Salvador,2003,Santa Tecla,175286
El Salvador,2003,San Martin,123663
El Salvador,2003,San Miguel,259197
El Salvador,2003,SAN SALVADOR,497844
El Salvador,2003,Santa Ana,261568
El Salvador,2003,Sonsonate,103490
El Salvador,2003,Soyapango,290412
El Salvador,1992,Ahuachapan,85460
El Salvador,1992,Ahuachapan,112300
El Salvador,1992,Apopa,109179
El Salvador,1992,Apopa,198006
El Salvador,1992,Ciudad Delgado,109863
El Salvador,1992,Ciudad Delgado,166564
El Salvador,1992,Cuscatancingo,57485
El Salvador,1992,Cuscatancingo,92624
El Salvador,1992,Ilopango,90634
El Salvador,1992,Ilopango,169703
El Salvador,1992,Mejicanos,144855
El Salvador,1992,Mejicanos,276827
El Salvador,1992,Santa Tecla,115698
El Salvador,1992,Santa Tecla,214090
El Salvador,1992,San Martin,56530
El Salvador,1992,San Martin,87703
El Salvador,1992,San Miguel,191116
El Salvador,1992,San Miguel,318812
El Salvador,1992,SAN SALVADOR,415346
El Salvador,1992,Santa Ana,210970
El Salvador,1992,Santa Ana,350363
El Salvador,1992,Sonsonate,77773
El Salvador,1992,Sonsonate,124603
El Salvador,1992,Soyapango,261122
Equatorial Guinea,1983,MALABO,30418
Eritrea,1984,ASMARA,281110
Estonia,2012,TALLINN,407946.5
Estonia,2011,TALLINN,393222
Estonia,2011,TALLINN,400682
Estonia,2011,Tartu,103924
Estonia,2010,TALLINN,399816
Estonia,2010,Tartu,103512
Estonia,2009,TALLINN,398967
Estonia,2009,Tartu,103051
Estonia,2008,TALLINN,398105
Estonia,2008,Tartu,102615
Estonia,2007,TALLINN,397235
Estonia,2007,Tartu,102190
Estonia,2006,TALLINN,396523
Estonia,2006,TALLINN,396193
Estonia,2006,Tartu,101853
Estonia,2006,Tartu,101740
Estonia,2003,TALLINN,396762
Estonia,2003,Tartu,101244
Estonia,2002,TALLINN,397792
Estonia,2002,Tartu,101165
Faeroe Islands,2008,THORSHAVN,17624
Faeroe Islands,2008,THORSHAVN,19540
Faeroe Islands,1992,THORSHAVN,14671
Faeroe Islands,1992,THORSHAVN,16218
Falkland Islands (Malvinas),2006,STANLEY,2115
Falkland Islands (Malvinas),2001,STANLEY,1989
Fiji,2007,SUVA,74481
Fiji,1996,SUVA,77366
Fiji,1996,SUVA,167975
Finland,2012,Espoo,254631.5
Finland,2012,HELSINKI,599676
Finland,2012,Jyvaskyla,132772
Finland,2012,Kuopio,104534
Finland,2012,Lahti,102662
Finland,2012,Oulu,189480.5
Finland,2012,Tampere,216294.5
Finland,2012,Turku,179427.5
Finland,2012,Vantaa,204156.5
Finland,2011,Espoo,250204.5
Finland,2011,HELSINKI,591966.5
Finland,2011,Jyvaskyla,131439
Finland,2011,Lahti,101948
Finland,2011,Oulu,142790
Finland,2011,Tampere,214192.5
Finland,2011,Turku,177978
Finland,2011,Vantaa,201528
Finland,2010,Espoo,247970
Finland,2010,Espoo,246150
Finland,2010,HELSINKI,588549
Finland,2010,HELSINKI,585949.5
Finland,2010,Jyvaskyla,130816
Finland,2010,Jyvaskyla,130219.5
Finland,2010,Lahti,101588
Finland,2010,Lahti,101221
Finland,2010,Oulu,141671
Finland,2010,Oulu,140402
Finland,2010,Tampere,213217
Finland,2010,Tampere,212362
Finland,2010,Turku,177326
Finland,2010,Turku,176706.5
Finland,2010,Vantaa,200055
Finland,2010,Vantaa,198845.5
Finland,2009,Espoo,242947.5
Finland,2009,HELSINKI,579991
Finland,2009,Jyvaskyla,128825.5
Finland,2009,Lahti,100467
Finland,2009,Oulu,138097
Finland,2009,Tampere,210529.5
Finland,2009,Turku,175834.5
Finland,2009,Vantaa,196516.5
Finland,2008,Espoo,239806
Finland,2008,HELSINKI,573604
Finland,2008,Jyvaskyla,127287
Finland,2008,Lahti,99694
Finland,2008,Oulu,136058
Finland,2008,Tampere,208709
Finland,2008,Turku,175434
Finland,2008,Vantaa,193949.5
Finland,2007,Espoo,236533
Finland,2007,HELSINKI,566526
Finland,2007,Oulu,130881.5
Finland,2007,Tampere,207117
Finland,2007,Turku,175320
Finland,2007,Vantaa,191116.5
Finland,2006,Espoo,233361.5
Finland,2006,HELSINKI,562713
Finland,2006,Jyvaskyla,84586.5
Finland,2006,Lahti,98589.5
Finland,2006,Oulu,129570
Finland,2006,Tampere,205352.5
Finland,2006,Turku,175111
Finland,2006,Vantaa,188496
Finland,2005,Espoo,229588
Finland,2005,HELSINKI,559976
Finland,2005,Oulu,128094
Finland,2005,Tampere,203635
Finland,2005,Turku,174846
Finland,2005,Vantaa,186355
Finland,2004,Espoo,225851.5
Finland,2004,HELSINKI,559188
Finland,2004,Jyvaskyla,82995.5
Finland,2004,Lahti,98267
Finland,2004,Oulu,126577
Finland,2004,Tampere,201949
Finland,2004,Turku,174941.5
Finland,2004,Vantaa,184734
Finland,2003,Espoo,222914
Finland,2003,HELSINKI,559523
Finland,2003,Oulu,125258
Finland,2003,Tampere,200395
Finland,2003,Turku,174839
Finland,2003,Vantaa,182965
France,2010,Aix-en-Provence,141438.000000009
France,2010,Amiens,133448.000000008
France,2010,Amiens,162717.999999981
France,2010,Angers,147571.000000009
France,2010,Angers,215887.000000007
France,2010,Argenteuil,103124.999999998
France,2010,Besançon,116913.999999998
France,2010,Besançon,135049.999999987
France,2010,Bordeaux,239156.999999997
France,2010,Bordeaux,843425.000000088
France,2010,Boulogne-Billancourt,114204.999999996
France,2010,Brest,141302.999999994
France,2010,Brest,199852.000000001
France,2010,Caen,108954.000000008
France,2010,Caen,196743.000000083
France,2010,Clermont-Ferrand,139859.999999994
France,2010,Clermont-Ferrand,260680.999999872
France,2010,Dijon,151211.999999998
France,2010,Dijon,237116.999999959
France,2010,Grenoble,155636.99999999
France,2010,Grenoble,496951.000000021
France,2010,Le Havre,175497.000000003
France,2010,Le Havre,241036.999999943
France,2010,Le Mans,142626.000000001
France,2010,Le Mans,207658.000000012
France,2010,Lille,227559.99999999
France,2010,Lille,1018355.99999956
France,2010,Limoges,139150.000000003
France,2010,Limoges,186499.00000004
France,2010,Lyon,484343.999999987
France,2010,Lyon,1551108.00000072
France,2010,Marseille,850725.99999995
France,2010,Marseille,1559789.00000038
France,2010,Metz,120738.000000008
France,2010,Metz,288939.999999978
France,2010,Montpellier,257351.000000002
France,2010,Montpellier,390962.000000226
France,2010,Montreuil,102769.99999999
France,2010,Mulhouse,109588.000000004
France,2010,Mulhouse,242352.99999999
France,2010,Nancy,105421.000000002
France,2010,Nancy,286215.000000077
France,2010,Nantes,284970.00000006
France,2010,Nantes,591460.999999711
France,2010,Nice,343304.000000023
France,2010,Nice,941776.999999833
France,2010,Nîmes,142205.000000018
France,2010,Nîmes,175503.000000015
France,2010,Orléans,114166.999999999
France,2010,Orléans,269723.999999942
France,2010,PARIS,2243833.00000027
France,2010,PARIS,10460117.9999847
France,2010,Perpignan,117418.999999998
France,2010,Perpignan,190667.999999978
France,2010,Reims,179991.99999999
France,2010,Reims,208638.999999976
France,2010,Rennes,207177.99999998
France,2010,Rennes,310672.000000002
France,2010,Rouen,110933
France,2010,Rouen,463747.999999893
France,2010,Saint-Denis,106785.000000008
France,2010,Saint-Étienne,171259.999999993
France,2010,Saint-Étienne,371281.000000246
France,2010,Strasbourg,271781.999999983
France,2010,Strasbourg,449930.999999971
France,2010,Toulon,164531.999999993
France,2010,Toulon,557801.999999932
France,2010,Toulouse,441801.999999936
France,2010,Toulouse,879683.000000131
France,2010,Tours,134816.999999995
France,2010,Tours,346105.000000064
France,2010,Villeurbanne,145149.999999989
France,2009,Aix-en-Provence,141895
France,2009,Amiens,133998
France,2009,Angers,147305
France,2009,Argenteuil,102844
France,2009,Besançon,117392
France,2009,Bordeaux,236725
France,2009,Boulogne-Billancourt,113085
France,2009,Brest,141315
France,2009,Caen,109312
France,2009,Clermont-Ferrand,138588
France,2009,Dijon,152110
France,2009,Grenoble,155632
France,2009,Le Havre,177259
France,2009,Le Mans,142281
France,2009,Lille,226827
France,2009,Limoges,139216
France,2009,Lyon,479803
France,2009,Marseille,850602
France,2009,Metz,121841
France,2009,Montpellier,255080
France,2009,Montreuil,103192
France,2009,Mulhouse,111156
France,2009,Nancy,106318
France,2009,Nantes,282047
France,2009,Nice,340735
France,2009,Nîmes,140747
France,2009,Orléans,113224
France,2009,PARIS,2234105
France,2009,Perpignan,117905
France,2009,Reims,180842
France,2009,Rennes,206604
France,2009,Rouen,110688
France,2009,Saint-Denis,105749
France,2009,Saint-Denis (La Réunion),145209
France,2009,Saint-Étienne,171961
France,2009,Saint-Paul (La Réunion),103498
France,2009,Strasbourg,271708
France,2009,Toulon,165514
France,2009,Toulouse,440204
France,2009,Tours,135218
France,2009,Villeurbanne,144751
France,2008,Aix-en-Provence,142743
France,2008,Amiens,134381
France,2008,Angers,148405
France,2008,Argenteuil,103250
France,2008,Besançon,117599
France,2008,Bordeaux,235891
France,2008,Boulogne-Billancourt,112233
France,2008,Brest,142097
France,2008,Caen,109899
France,2008,Clermont-Ferrand,139006
France,2008,Dijon,151576
France,2008,Grenoble,156659
France,2008,Le Havre,178769
France,2008,Le Mans,143547
France,2008,Lille,225784
France,2008,Limoges,140138
France,2008,Lyon,474946
France,2008,Marseille,851420
France,2008,Metz,122838
