ID,Country,City,Line,Phase,Start year,End year,RR?,Length,TunnelPer,Tunnel,Elevated,Atgrade,Stations,Platform Length (Meters),Max Speed (km/hr),Track Gauge (mm),Overhead?,Source1,Cost,Currency,Year,PPP rate,Real cost,Cost/km (Millions),Cheap?,Clength,Ctunnel,Anglo?,Inflation Index,Real cost (2021 dollars),Cost/km (2021 dollars),Source2,Reference,,
7858,CN,Shanghai,Line 8,Line 8 Phase 1,2007,2009,0,23.22,100.00%,23.22,0,0,22,,80,1435,1,Media,"14,493.00",CNY,2001,0.3680562508,5333.42,229.7,0,0,0,0,1.530039526,"8,160.30",351.4,Media,https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%B5%B7%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A8%E5%8F%B7%E7%BA%BF,,
,CN,Foshan,,Guangfo Line,2007,2011,0,32.16,100%,32.16,,,21,78,80,1435,1,,"14,519.00",CNY,2009,0.3172615003,4602.523,143.1,0,0,0,0,1.263045535,"5,813.20",180.8,,http://www.guangfometro.cn/Pages/Company/Default.aspx,,
7786,CN,Chengdu,Line 18,Line 18 Phase 3,2019,2024,0,14.29,100.00%,14.29,0,0,7,,80,1435,1,Plan,"14,656.00",CNY,2019,0.2376233859,3488.13,244.1,0,0,0,0,1.059896658,"3,697.10",258.7,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201908/W020190905497973740066.pdf,,
7232,TW,Taipei,,Wanda Line Phase 2,2021,2028,0,13.3,21.05%,2.8,0,0,13,,90,1435,0,Media,"55,530",TWD,2018,0.1918549704,3776.04,283.9,0,0,0,0,1.079101738,"4,074.70",306.4,Media,http://www.taipeitimes.com/News/taiwan/archives/2018/05/03/2003692436,,
7146,CA,Montreal,,Blue Line extension,2020,2026,0,5.8,100.00%,5.8,0,0,5,,80,1435,0,Media,"4,500",CAD,2018,0.8288272757,3780,651.7,0,0,0,1,1.079101738,"4,079.00",703.3,Media,https://montrealgazette.com/news/local-news/montreal-metro-green-light-for-blue-line-extension,,
7339,BR,Sao Paulo,,Line 5 extension,2010,2019,0,12,100.00%,12,0,0,11,,80,1435,1,Wiki,"6,900",BRL,2014,0.5515108364,3795,316.3,0,0,0,0,1.14460834,"4,343.80",362,Trade,https://www.bnamericas.com/en/news/brazil-metro-cost-overruns-top-us9bn1,,
7840,CN,Wuhan,Line 8,Line 8 Phase 2,2016,2021,0,17.6,100%,17.6,0,0,12,184,80,1435,1,,"14,670.00",CNY,2018,0.2364514501,3476.79,197.5,0,0,0,0,1.079101738,"3,751.80",213.2,Trade,http://www.rail-transit.com/project/show.php?itemid=272,,
7353,PH,Manila,,Line 7,2015,2021,0,22.8,15.00%,3.4,0,0,14,,60,1435,0,Measured,"69,300",PHP,2018,0.05092160946,3811.5,167.2,0,0,0,0,1.079101738,"4,113.00",180.4,Trade,https://www.railwaygazette.com/news/single-view/view/manila-metro-line-7-breaks-ground.html,,
7393,EC,Quito,,Metro,2012,2019,0,22.9,100.00%,22.9,0,0,15,,80,1435,1,Wiki,"2,010",USD,2016,1.820808567,3819,166.8,0,0,0,0,1.129008737,"4,311.70",188.3,Plan,http://documents.worldbank.org/curated/en/872611529897472449/pdf/Ecuador-PP-06052018.pdf,,
8168,CN,Dongguan,,Line 2 Phase 3,2022,2027,0,17.5,96%,16.8,,,9,117,80,1435,1,,"14,690",CNY,2019,0.2376233859,3496.22,199.8,0,0,0,0,1.059896658,"3,705.60",211.8,Trade,https://finance.sina.com.cn/jjxw/2022-08-26/doc-imizmscv7763110.shtml?finpagefr=p_115,,
,CN,Nanjing,Line S2 Nanjing-Ma'anshan,Line S2 Nanjing-Ma'anshan Regional Rail (Nanjing section),2021,2026,1,26.5,52%,13.71,,,8,117,120,1435,1,,"14,698.00",CNY,2021,0.238814981,3512.822,132.6,0,0,0,0,1,"3,512.80",132.6,,http://www.rail-transit.com/project/show.php?itemid=647,http://www.zgjssw.gov.cn/shixianchuanzhen/nanjing/202102/t20210209_6976410.shtml,
,CN,Guangzhou,,Line 2 and 8 Extension,2007,2010,0,28.55,100,28.55,0,0,22,138,80,1435,1,map,"14,729.00",CNY,2007,0.33272168,4904.76,171.8,0,0,0,0,1.306874632,"6,409.90",224.5,,https://www.ndrc.gov.cn/fzggw/jgsj/tzs/sjdt/200706/t20070622_1192155.html,,
,CN,Luoyang,,Line 2,2022,2027,0,18.216,100%,18.216,,,15,117,80,1435,1,,"14,832.21",CNY,2021,0.238814981,3544.89819,194.6,0,0,0,0,1,"3,544.90",194.6,,http://www.rail-transit.com/project/show.php?itemid=164,,
,CN,Changzhou,,Line 2 Phase 1,2021,2026,0,19.79,100%,19.79,,,15,117,80,1435,1,,"14,864.00",CNY,2021,0.238814981,3552.496,179.5,0,0,0,0,1,"3,552.50",179.5,,http://www.rail-transit.com/project/show.php?itemid=41,,
,CN,Ningbo,Line 3,Line 3 Phase 1,2014,2019,0,16.73,100%,16.73,,,15,117,80,1435,1,,"14,870.00",CNY,2019,0.2376233859,3539.06,211.5,0,0,0,0,1.059896658,"3,751.00",224.2,,http://www.rail-transit.com/project/show.php?itemid=320,promeechina.com/newsinfo.html?id=27,
,CN,Nanjing,,Line S3 Nanjing-He County,2021,2026,0,36.26,80,29.008,7.252,,11,117,80,1435,1,,"14,980.00",CNY,2021,0.238814981,3580.22,98.7,0,0,0,0,1,"3,580.20",98.7,,http://www.rail-transit.com/project/show.php?itemid=727,,
7912,CN,Guangzhou,Line 8,Line 8 Northern Extension,2017,2023,0,20,57%,11.3,,,9,138,80,1435,1,,"15,083.00",CNY,2020,0.239311224,3604.84,180.2,0,0,0,0,1.046980229,"3,774.20",188.7,Plan,https://www.ndrc.gov.cn/fggz/zcssfz/zcgh/201703/W020190910670680927090.pdf,,
7483,TH,Bangkok,,Brown Line,2020,2027,0,22.1,0.00%,0,22.1,0,18,,80,0,0,Plan,"48,386",THB,2020,0.08128393022,3919.266,177.3,0,0,0,0,1.046980229,"4,103.40",185.7,Plan,https://www.mrta.co.th/en/projectelectrictrain/bangkok-and-vicinities/brownline/,,
,CN,Nantong,,Line 2,2020,2025,0,20.85,100%,20.85,,,17,117,80,1435,1,,"15,119.64",CNY,2020,0.239311224,3613.59396,173.3,0,0,0,0,1.046980229,"3,783.40",181.5,,http://www.rail-transit.com/project/show.php?itemid=339,,
8033,CN,Taiyuan,,Line 2 Phase 1,2012,2016,0,25.1,100,25.1,#N/A,#N/A,23,,80,1435,1,Plan,"15,139.00",CNY,2012,0.2808225179,4251.0312,169.4,0,0,0,0,1.180213769,"5,017.10",199.9,Media,http://finance.sina.com.cn/roll/20120905/131013052588.shtml,,
7586,TW,Taichung,,Green Line,2010,2020,0,16.7,0.00%,0,16.7,0,18,,90,1435,0,Plan,"59,337",TWD,2015,0.194665259,3939.9768,235.9,0,0,0,0,1.143251328,"4,504.40",269.7,Plan,https://www.rb.gov.tw/en/showpage.php?lmenuid=24&smenuid=75,,
7970,CN,Xiamen,Line 3,Line 3 Phase 2,2016,2020,0,22.6,74.34%,16.8,0,0,13,,80,1435,1,Plan,"15,154.00",CNY,2016,0.25069964,3803.65,168.3,0,0,0,0,1.129008737,"4,294.40",190,Plan,http://www.gov.cn/xinwen/2016-10/13/5118393/files/fc4eeffb973d4e0297ef1fb6bcaa4e73.pdf,,
7379,ES,Madrid,,1999-2003 program,1999,2003,0,75,77.00%,58,0,0,39,,80,1445,1,Trade,"3,157",EUR,2001,1.337620854,3946.25,52.6,1,75,58,0,1.530039526,"6,037.90",80.5,Trade,https://tunnelbuilder.com/metrosur/edition2pdf/page2.pdf,,
,CN,Guangzhou,Line 3,Line 3 Phase 1,2001,2005,0,35.86,100%,35.86,,,18,117,80,1435,1,,"15,300.00",CNY,2000,0.3673151248,5615.1,156.6,0,0,0,0,1.573577236,"8,835.80",246.4,,http://drc.gd.gov.cn/zdxm5665/content/post_851139.html,,
7298,IN,Mumbai,,Line 5,2017,2024,0,24.9,0.00%,0,24.9,0,16,,80,1435,1,Plan,"84,165",INR,2020,0.04547830167,3955.755,158.9,0,0,0,0,1.046980229,"4,141.60",166.3,Plan,https://mmrda.maharashtra.gov.in/metro-line-5#,,
,KR,Seoul,,Sin Ansan Line,2019,2025,0,44.7,100.00%,44.7,0,0,15,,80,1435,1,,"3,300,000",KRW,2021,0.001170828447,3960,88.6,1,44.7,44.7,0,1,"3,960.00",88.6,,https://www.yna.co.kr/view/AKR20190822028500003,,
7816,CN,Beijing,Line 7,Line 7 Phase 2 (Eastern Extension),2016,2020,0,17.2,87.21%,15,0,0,9,,100,1435,0,Plan,"15,330.00",CNY,2016,0.25069964,3847.83,223.7,0,0,0,0,1.129008737,"4,344.20",252.6,Media,https://zh.wikisource.org/zh-hans/%E5%8C%97%E4%BA%AC%E5%B8%82%E5%9F%8E%E5%B8%82%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A%E7%AC%AC%E4%BA%8C%E6%9C%9F%E5%BB%BA%E8%AE%BE%E8%A7%84%E5%88%92%EF%BC%882015%EF%BD%9E2021%E5%B9%B4%EF%BC%89,,
,CN,Chongqing,,Line 24 Phase 1,2021,2026,0,18.9,100%,18.9,,,12,117,80,1435,1,,"15,364.00",CNY,2021,0.238814981,3671.996,194.3,0,0,0,0,1,"3,672.00",194.3,,http://www.rail-transit.com/project/show.php?itemid=521,,
7640,CN,Beijing,,Line 4,2004,2009,0,28.2,95.17%,26.837,0,0,24,117,100,1435,0,Media,"15,380.00",CNY,2005,0.3519204829,5412.222,191.9,0,0,0,0,1.387455197,"7,509.20",266.3,Media,http://zizhan.mot.gov.cn/zhuantizhuanlan/qita/quanqiuhuanjingjijin/zhishigongxiang/201601/P020160125565596507649.pdf,,
,CN,Changchun,Line 2,Line 2,2018,2021,0,22.8,100%,22.8,,,19,117,80,1435,1,,"15,400.00",CNY,2020,0.239311224,3680.6,161.4,0,0,0,0,1.046980229,"3,853.50",169,,http://www.rail-transit.com/project/show.php?itemid=231,,
8058,CN,Guiyang,,S1 Phase 1,2016,2020,0,28.5,52.98%,15.1,0,0,12,,80,1435,1,Plan,"15,479.00",CNY,2016,0.25069964,3885.23,136.3,0,0,0,0,1.129008737,"4,386.50",153.9,Plan,http://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=362,,
,CN,Nanning,Line 2,Line 2 Phase 1,2014,2017,0,21.2,100%,21.2,,,18,117,80,1435,1,,"15,540.00",CNY,2016,0.25069964,3900.54,184,0,0,0,0,1.129008737,"4,403.70",207.7,,http://gx.sina.com.cn/news/gx/2014-01-01/00277609.html?from=gx_cnxh,,
7963,CN,Changchun,Line 7 Phase 1,,2020,2025,0,22.5,100.00%,22.5,0,0,19,,80,1435,1,Plan,"15,583.00",CNY,2018,0.2364514501,3693.17,164.1,0,0,0,0,1.079101738,"3,985.30",177.1,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/tz/201812/W020190905514226164270.pdf; https://baike.baidu.com/item/%E9%95%BF%E6%98%A5%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A7%E5%8F%B7%E7%BA%BF/17545289,,
7145,NL,Amsterdam,,Amsterdam North South,2003,2018,0,9.7,73.00%,7.1,0,0,8,,60,1435,0,Wiki,"3,100",EUR,2009,1.178779609,4030,415.5,0,0,0,0,1.263045535,"5,090.10",524.7,Media,https://www.at5.nl/artikelen/184604/zaterdag-noordzuidlijn-eindelijk-open-de-opvallendste-feiten,,
,CN,Suzhou,,Line 2,2009,2014,0,26.557,70%,18.709,,,22,117,80,1435,1,,"15,600.00",CNY,2012,0.2808225179,4383.6,165.1,0,0,0,0,1.180213769,"5,173.60",194.8,,http://www.tranbbs.com/Advisory/Rail/Advisory_84459.shtml,,
8179,SA,Riyadh,,Green,2015,2016,0,12.9,93.02%,12,0,0,11,,90,1435,0,Trade,"2,220",USD,2013,0.6000722487,4040.4,313.2,0,0,0,0,1.163176037,"4,699.70",364.3,Trade,https://www.fastmetroriyadh.com/ar/%d8%a7%d9%84%d8%ae%d8%b1%d9%8a%d8%b7%d8%a9-2/,,
7818,CN,Hangzhou,,Line 9 Phase 1,2017,2022,0,17.8,100,17.8,#N/A,#N/A,14,,80,1435,1,Plan,"15,657.00",CNY,2016,0.25069964,3929.91,220.8,0,0,0,0,1.129008737,"4,436.90",249.3,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201612/W020190905497886107757.pdf,,
7835,CN,Hangzhou,Line 10,Line 10 Phase 1,2018,2022,0,15.184,100%,15.184,,,12,138,80,1435,1,,"15,702.00",CNY,2021,0.238814981,3752.78,247.2,0,0,0,0,1,"3,752.80",247.2,Trade,http://www.rail-transit.com/project/show.php?itemid=133,,
,CN,Wuxi,,Wuxi-Yixing Intercity,2022,2023,0,30,0,0,30,0,6,92,120,1435,0,,"15,716.00",CNY,2021,0.238814981,3756.124,125.2,0,0,0,0,1,"3,756.10",125.2,,https://www.seetao.com/details/158417.html,,
7904,CN,Beijing,Line 7,Line 7 Phase 1,2009,2014,0,23.7,100.00%,23.7,0,0,21,,100,1435,0,Plan,"16,000.00",CNY,2014,0.2660388151,4256,179.6,0,0,0,0,1.14460834,"4,871.50",205.5,Media,http://bj.bendibao.com/news/20141120/171344.shtm,,
7817,CN,Wuhan,Line 2,Line 2 Southern Extension,2016,2019,0,13.35,100.00%,13.35,0,0,10,,80,1435,0,Media,"16,017.00",CNY,2014,0.2660388151,4260.52,319.1,0,0,0,0,1.14460834,"4,876.60",365.3,Media,https://baike.baidu.com/reference/17605858/8a2eRI10Oo3jPyB3RZawIu33fUj3OmCx5fKTFCUCJXoq4BKXZ94NcZoLUG7NPyweTNKYwYHoa5qBIK1P24XE4PGoXEqagKR9-p1ks_BmNh00igM,,
8099,CN,Wuhan,,Line 21,2014,2018,0,33.7,71.81%,24.2,9.773,0,15,,80,1435,1,Plan,"16,107.00",CNY,2015,0.2583514029,4155.61,123.3,0,0,0,0,1.143251328,"4,750.90",141,Plan,http://img.thupdi.com/news/2015/08/1440573393290975.pdf,,
7752,CN,Hefei,,Line 8 Phase 1,2019,2024,0,23,100.00%,23,0,0,12,,80,1435,1,Plan,"16,201.00",CNY,2020,0.239311224,3872.04,168.3,0,0,0,0,1.046980229,"4,053.90",176.3,Plan,http://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=16921,,
7915,CN,Guangzhou,Line 7,Line 7 Phase 2,2018,2022,0,21.8,100.00%,21.8,0,0,11,,80,1435,1,Plan,"16,235.00",CNY,2017,0.239016533,3880.17,178,0,0,0,0,1.105458551,"4,289.40",196.8,Plan,http://www.gov.cn/xinwen/2017-03/23/5180079/files/d764253433a944c0a620def88bf6f446.pdf,,
,CN,Urumqi,,Line 2,2016,2023,0,19.35,80,15.48,,3.87,16,138,80,1435,1,,"16,260",CNY,2021,0.238814981,4227.6,218.5,0,0,0,0,1,"4,227.60",218.5,,http://www.rail-transit.com/project/show.php?itemid=130,,
,CN,Xuzhou,,Line 1,2014,2019,0,21.967,96%,20.996,,,18,117,80,1435,1,Media,"16,278.00",CNY,2017,0.239016533,3890.442,177.1,0,0,0,0,1.105458551,"4,300.70",195.8,Trade,http://www.rail-transit.com/project/show.php?itemid=295,https://jiaotongbk.com/n6/201691.html,
8178,SA,Riyadh,,Yellow,2014,2020,0,29.6,0.00%,0,29.6,0,8,,90,1435,0,Trade,"2,270",USD,2013,0.6000722487,4131.4,139.6,0,0,0,0,1.163176037,"4,805.50",162.3,Trade,https://www.fastmetroriyadh.com/about/our-lines/,,
7961,CN,Changsha,Line 5,Line 5 Phase 1,2014,2021,0,22.7,100.00%,22.7,0,0,18,117,80,1435,1,Plan,"16,393.00",CNY,2012,0.2808225179,4603.15,202.8,0,0,0,0,1.180213769,"5,432.70",239.3,Plan,https://www.ndrc.gov.cn/fzggw/jgsj/zcs/sjdt/201212/t20121224_1145294.html,,
7857,CN,Nanning,,Line 5 Phase 1,2016,2021,0,20.22,100%,20.22,,,17,117,80,1435,1,,"16,400.00",CNY,2021,0.238814981,3919.6,193.8,0,0,0,0,1,"3,919.60",193.8,Trade,http://www.rail-transit.com/project/show.php?itemid=42,,
,KR,Seoul,Line 9,Line 9 Phase 1,2002,2009,0,25.1,95.62%,24,1.1,,25,160,80,1435,1,,"3,464,064",KRW,2009,0.001207115927,4156.8768,165.6,1,25.1,24,0,1.263045535,"5,250.30",209.2,,https://www.researchgate.net/publication/270429893_Delivery_of_subway_line_9_in_Seoul_South_Korea_-_lessons_in_public-private_partnering,,
7978,CN,Hefei,Line 1,Line 1 Phase 1+2,2012,2016,0,24.58,100.00%,24.58,0,0,26,117,80,1435,1,Measured,"16,496.00",CNY,2012,0.2808225179,4632.08,188.4,0,0,0,0,1.180213769,"5,466.80",222.4,Media,https://www.sohu.com/a/112444814_268310,,
,CN,Nanning,,Wuming Line,2021,2026,0,53.2,20%,10.6,,,13,117,120,1435,1,,"16,500.00",CNY,2021,0.238814981,3943.5,74.1,0,0,0,0,1,"3,943.50",74.1,,http://www.rail-transit.com/project/show.php?itemid=587,,
,IN,Agra,,Lines 1 and 2,2016,2023,0,29.65,25.91%,7.681,21.969,,27,,80,1435,0,,"83,796",INR,2018,0.04773424399,4189.8,141.3,0,0,0,0,1.079101738,"4,521.20",152.5,,https://www.indiatoday.in/india/story/pm-modi-to-virtually-inaugurate-construction-of-rs-8-000-crore-agra-metro-project-on-december-7-1746997-2020-12-05,,
,CN,Guangzhou,Line 8,Line 8 Eastern Extension,2023,2026,0,18,100%,18,,,7,138,80,1435,1,,"16,576.00",CNY,2021,0.238814981,3961.664,220.1,0,0,0,0,1,"3,961.70",220.1,,https://new.qq.com/omn/20210623/20210623A096ZY00.html,https://news.dayoo.com/guangzhou/202011/02/139995_53631830.htm,
7994,CN,Chengdu,Line 27 Phase 1,,2019,2024,0,24.86,70%,17.35,0,0,17,117,80,1435,1,,"16,587.00",CNY,2019,0.2376233859,3947.71,158.8,0,0,0,0,1.059896658,"4,184.20",168.3,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201908/W020190905497973740066.pdf,,
,CN,Shenyang,,Line 4 Phase 1,2019,2023,0,34.2,100%,34.2,,,23,117,80,1435,1,,"16,632.00",CNY,2021,0.238814981,3975.048,116.2,0,0,0,0,1,"3,975.00",116.2,,http://www.rail-transit.com/project/show.php?itemid=216,https://sy.leju.com/news/2021-10-25/16496858323734529623540.shtml,
7528,BR,Sao Paulo,,Line 6 phase 1,2015,2023,0,15.9,84.00%,13.4,0,0,15,,80,1435,1,Trade,"9,600",BRL,2020,0.4222429121,4224,265.7,0,0,0,0,1.046980229,"4,422.40",278.1,Trade,https://www.railjournal.com/passenger/metros/revival-of-sao-paulo-metro-line-6-orange-project-a-step-closer/,,
,CN,Urumqi,Line 4 Phase 1,,2018,2023,0,20.556,100%,20.556,0,0,16,138,80,1435,1,,"16,787",CNY,2018,0.2364514501,3978.519,193.5,0,0,0,0,1.079101738,"4,293.20",208.9,,http://www.rail-transit.com/project/show.php?itemid=195,,
9810,TW,Taipei,,Neihu Line,2002,2009,0,14.8,26.00%,3.8,0,0,12,,90,1880,0,Measured,"63,714",TWD,2005,0.2944077524,4230.6096,285.9,0,0,0,0,1.387455197,"5,869.80",396.6,Plan,https://web.archive.org/web/20160420112521/http://www2.dorts.gov.tw/news/newsletter/ns259/rp259_02.htm,,
7706,CN,Shenzhen,Line 6,Line 6 Phase 1,2015,2020,0,37.626,34.58%,13.01,24.8358,0,20,138,80,1435,1,Plan,"16,800.00",CNY,2017,0.239016533,4015.2,106.7,0,0,0,0,1.105458551,"4,438.60",118,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/ghwb/201707/W020190905497930956563.pdf,,
7704,CN,Xuzhou,,Line 5 Phase 1,2011,2014,0,24.6,100.00%,24.6,0,0,20,,80,1435,1,Plan,"16,830.00",CNY,2020,0.239311224,4022.37,163.5,0,0,0,0,1.046980229,"4,211.30",171.2,Plan,https://www.ndrc.gov.cn/xxgk/zcfb/tz/202002/P020200210345113822478.pdf,,
9470,CN,Shenzhen,Line 3,Line 3,2007,2010,0,41.5,44.63%,18.52,23.24,0,30,,80,1435,1,Plan,"16,858",CNY,2019,0.2376233859,4012.2,96.7,0,0,0,0,1.059896658,"4,252.50",102.5,Plan,http://fgw.sz.gov.cn/zwgk/qt/tzgg/201902/P020190226346098115982.pdf,,
7747,CN,Hefei,,Line 7 Phase 1,2019,2025,0,21,100.00%,21,0,0,17,,80,1435,1,Plan,"16,881.00",CNY,2020,0.239311224,4034.56,192.1,0,0,0,0,1.046980229,"4,224.10",201.1,Plan,http://zfxxgk.ndrc.gov.cn/web/iteminfo.jsp?id=16921,,
,CN,Xuzhou,,Line 2,2020,2025,0,24.15,100%,24.15,,,20,117,80,1435,1,Trade,"16,957.00",CNY,2020,0.239311224,4052.723,167.8,0,0,0,0,1.046980229,"4,243.10",175.7,Trade,http://www.rail-transit.com/project/show.php?itemid=264,,
8106,CN,Wuhan,,Line 16,2020,2025,0,33,38%,12.7,,,12,138,80,1435,1,,"16,974.00",CNY,2020,0.239311224,4056.79,122.9,0,0,0,0,1.046980229,"4,247.40",128.7,Trade,http://www.rail-transit.com/project/show.php?itemid=184,http://www.gov.cn/xinwen/2019-01/06/5355294/files/c3d503decf1d4b6b924324b210ee0f1a.pdf,
,CN,Jiaxing,,Hujia Regional Railway (Zhejiang section),2020,2025,1,35.01,0%,0,,35.01,8,184,120,1435,1,,"17,000.00",CNY,2020,0.239311224,4063,116.1,0,0,0,0,1.046980229,"4,253.90",121.5,Trade,http://www.rail-transit.com/project/show.php?itemid=379,,
,CN,Lanzhou,Line 4 Phase 1,,2019,2024,0,26.8,60%,16,0,0,11,,80,1435,1,,"17,062.00",CNY,2019,0.2376233859,4060.756,151.5,0,0,0,0,1.059896658,"4,304.00",160.6,,http://www.rail-transit.com/project/show.php?itemid=167,,
,CN,Chengdu,Line 17,Line 17 Phase 1,2019,2021,0,26.14,79%,20.64,,,9,184,80,1435,1,,"17,151.00",CNY,2021,0.238814981,4099.089,156.8,0,0,0,0,1,"4,099.10",156.8,,http://www.rail-transit.com/project/show.php?itemid=76,https://www.163.com/dy/article/DPVGIOAD0514MG5I.html,
7849,CN,Wuhan,Line 19,,2019,2023,0,20.6,100.00%,20.6,0,0,6,,80,1435,1,Plan,"17,190.00",CNY,2018,0.2364514501,4074.03,197.8,0,0,0,0,1.079101738,"4,396.30",213.4,Plan,http://www.gov.cn/xinwen/2019-01/06/5355294/files/c3d503decf1d4b6b924324b210ee0f1a.pdf,,
7346,PA,Panama City,,Line 2,2015,2019,0,21,0.00%,0,21,0,16,,70,1435,1,Trade,"2,130",USD,2017,2.010169575,4281.3,203.9,0,0,0,0,1.105458551,"4,732.80",225.4,Trade,https://www.railjournal.com/regions/central-south-america/panama-city-metro-line-2-inaugurated/,,
,CN,Shijiazhuang,,Line 4,2020,2025,0,24.4,100%,24.4,,,21,,80,1435,1,,"17,201.00",CNY,2020,0.239311224,4111.039,168.5,0,0,0,0,1.046980229,"4,304.20",176.4,Trade,http://www.rail-transit.com/project/show.php?itemid=573,,
9783,HK,Hong Kong,,Island Line,1981,1986,0,12.5,84.00%,10.5,2,0,14,200,80,1432,0,Plan,"8,748",HKD,1983,0.2,4292.6436,343.4,0,0,0,0,2.720582329,"11,678.50",934.3,Plan,https://mmis.hkpl.gov.hk///c/portal/cover?c=QF757YsWv59%2F9WIUSQ5l7xsxoWQ4dkCT#.YW1js87Ueak.link,,
8011,CN,Guiyang,S2,S2 Phase 1 North,2017,2021,0,30.32,75%,22.64,,,13,117,80,1435,1,,"17,252.45",CNY,2021,0.238814981,4123.34,136,0,0,0,0,1,"4,123.30",136,Trade,http://www.rail-transit.com/project/show.php?itemid=113,,
7929,CN,Nanning,,Line 4 Phase 1,2015,2019,0,24.98,100%,24.98,,,19,117,80,1435,1,,"17,330.00",CNY,2020,0.239311224,4141.87,165.8,0,0,0,0,1.046980229,"4,336.50",173.6,Trade,http://www.rail-transit.com/project/show.php?itemid=211,,
,CN,Fuzhou,Line 1,Line 1 Phase 1,2009,2017,0,24.6,100%,24.6,,,21,117,80,1435,1,,"17,337.00",CNY,2013,0.2729522102,4733.001,192.4,0,0,0,0,1.163176037,"5,505.30",223.8,,http://www.fzmtr.com/cms/pages/680468206126290000/attachments/%E9%99%84%E4%BB%B63%EF%BC%9A%E7%A6%8F%E5%B7%9E%E5%B8%82%E8%BD%A8%E9%81%93%E4%BA%A4%E9%80%9A1%E5%8F%B7%E7%BA%BF%E5%B7%A5%E7%A8%8B%EF%BC%88%E4%B8%80%E6%9C%9F%EF%BC%89%E5%8C%97%E6%AE%B5%E5%8F%8A%E5%85%A8%E7%BA%BF%E7%AB%A3%E5%B7%A5%E7%8E%AF%E5%A2%83%E4%BF%9D%E6%8A%A4%E9%AA%8C%E6%94%B6%E4%BC%9A%E9%AA%8C%E6%94%B6%E6%84%8F%E8%A7%81.pdf,,
7283,CA,Toronto,,Eglinton Crosstown,2011,2022,0,19,53.00%,10,0.62,8.31,25,,80,1435,1,Plan,"5,300",CAD,2016,0.8284695268,4399,231.5,0,0,0,1,1.129008737,"4,966.50",261.4,Trade,https://www.railwayage.com/news/eglinton-crosstown-behind-schedule/,,
,CN,Wuxi,,Line 2 Phase 1,2010,2014,0,26.3,75%,19.6,,,20,117,80,1435,0,,"17,487.00",CNY,2012,0.2808225179,4913.847,186.8,0,0,0,0,1.180213769,"5,799.40",220.5,,http://m.thepaper.cn/kuaibao_detail.jsp?contid=4947698&from=kuaibao,https://kns.cnki.net/kcms/detail/detail.aspx?filename=XDGD201501028&dbname=cjfdtotal&dbcode=CJFD&v=MTkxNjl6c09UM2lRclJjekZyQ1VSN2lmWStSc0Z5N25Vci9CUFNuTWFyRzRIOVRNcm85SGJJUjZEZzgvemhZVTc=,
8163,CN,Dongguan,Line 1,Line 1 Feeder Phase 1,2022,2027,0,25.56,100.00%,25.6,0,0,10,,80,1435,1,Plan,"17,499",CNY,2019,0.2376233859,4164.76,162.9,0,0,0,0,1.059896658,"4,414.20",172.7,Plan,https://baijiahao.baidu.com/s?id=1638089292564878111&wfr=spider&for=pc,,
,CN,Qingdao,,Line 3,2010,2015,0,25,100%,25,,,22,117,80,1435,0,,"17,500.00",CNY,2010,0.3004025093,5250,210,0,0,0,0,1.242662435,"6,524.00",261,,https://ditie.mapbar.com/qingdao/news/37965.html,,
7489,TH,Bangkok,,Yellow Line,2017,2022,0,30.4,0.00%,0,30.4,0,23,,80,0,0,Wiki,"54,768",THB,2019,0.07920831661,4436.208,145.9,0,0,0,0,1.059896658,"4,701.90",154.7,Plan,https://www.mrta.co.th/en/projectelectrictrain/bangkok-and-vicinities/yellowline/,,
,RO,Cluj-Napoca,Line 1,,2023,2031,0,21,100%,21,,,19,,65,1435,0,Media,"9,000",RON,2023,0.5621761163,4446,211.7,0,0,0,0,1,"4,446.00",211.7,Media,https://www.romania-insider.com/cluj-napoca-subway-contract-signed-may-2023,,
8083,CN,Wuhan,Line 7,Line 7 Northern Extension,2019,2023,0,33.6,40.48%,13.6,0,0,9,,80,1435,1,Plan,"17,559.00",CNY,2018,0.2364514501,4161.48,123.9,0,0,0,0,1.079101738,"4,490.70",133.7,Plan,http://www.gov.cn/xinwen/2019-01/06/5355294/files/c3d503decf1d4b6b924324b210ee0f1a.pdf,,
,CN,Xiamen,Line 2,Line 2 Phase 1,2015,2019,0,25.2,100%,25.2,,,19,117,80,1435,1,,"17,620.00",CNY,2017,0.239016533,4211.18,167.1,0,0,0,0,1.105458551,"4,655.30",184.7,,https://www.ndrc.gov.cn/fggz/zcssfz/zdgc/201209/t20120905_1145854.html,,
